6442.  209.7109
6442.05  239.6305
6442.1  251.9604
6442.15  189.7191
6442.2  189.2373
6442.25  208.2325
6442.3  193.8089
6442.35  182.9159
6442.4  190.477
6442.45  207.7157
6442.5  206.019
6442.55  190.0756
6442.6  186.9023
6442.65  192.1036
6442.7  199.7765
6442.75  179.1266
6442.8  191.7166
6442.85  198.8224
6442.9  149.9291
6442.95  171.4683
6443.  180.1639
6443.05  188.9159
6443.1  202.1241
6443.15  180.54
6443.2  163.6882
6443.25  151.4837
6443.3  173.9181
6443.35  193.9093
6443.4  184.5901
6443.45  145.894
6443.5  130.0584
6443.55  151.2937
6443.6  148.4788
6443.65  148.6329
6443.7  149.8298
6443.75  163.023
6443.8  156.5844
6443.85  149.7952
6443.9  164.9549
6443.95  175.0857
6444.  171.3043
6444.05  177.8048
6444.1  167.2164
6444.15  184.037
6444.2  171.859
6444.25  151.5358
6444.3  120.4766
6444.35  135.8035
6444.4  157.0652
6444.45  155.969
6444.5  180.6384
6444.55  156.3453
6444.6  150.6523
6444.65  149.6476
6444.7  156.7355
6444.75  170.095
6444.8  178.5045
6444.85  164.7044
6444.9  163.9832
6444.95  170.9462
6445.  154.2939
6445.05  140.9382
6445.1  157.8418
6445.15  163.8788
6445.2  166.1947
6445.25  152.0055
6445.3  133.1125
6445.35  162.9877
6445.4  161.4578
6445.45  127.6193
6445.5  143.8681
6445.55  154.6609
6445.6  145.25
6445.65  136.0905
6445.7  158.8552
6445.75  143.8698
6445.8  155.7688
6445.85  144.4626
6445.9  154.0227
6445.95  167.5234
6446.  146.3076
6446.05  124.9991
6446.1  136.2023
6446.15  142.3404
6446.2  145.4326
6446.25  154.2305
6446.3  160.1507
6446.35  139.5722
6446.4  128.0121
6446.45  132.5291
6446.5  134.8297
6446.55  161.221
6446.6  150.6091
6446.65  141.7326
6446.7  179.8493
6446.75  158.7518
6446.8  142.853
6446.85  146.6172
6446.9  149.2855
6446.95  133.6476
6447.  141.3383
6447.05  152.8436
6447.1  153.9784
6447.15  125.1125
6447.2  120.1494
6447.25  148.7991
6447.3  164.0346
6447.35  145.4574
6447.4  154.0029
6447.45  139.3285
6447.5  136.8007
6447.55  155.193
6447.6  148.6812
