5814.  43.91069
5814.05  38.77855
5814.1  35.34473
5814.15  39.69505
5814.2  36.81416
5814.25  44.3789
5814.3  44.93512
5814.35  46.76803
5814.4  43.84611
5814.45  39.82918
5814.5  47.96339
5814.55  49.57551
5814.6  46.60819
5814.65  43.39822
5814.7  45.62206
5814.75  42.48445
5814.8  40.54184
5814.85  38.54987
5814.9  40.60057
5814.95  42.92342
5815.  42.34151
5815.05  42.09166
5815.1  40.88892
5815.15  42.52354
5815.2  44.5437
5815.25  41.2053
5815.3  39.98541
5815.35  38.21528
5815.4  43.61246
5815.45  41.3601
5815.5  38.73037
5815.55  46.13919
5815.6  43.02013
5815.65  45.36089
5815.7  40.10101
5815.75  41.1606
5815.8  50.46155
5815.85  47.80566
5815.9  44.92874
5815.95  42.71048
5816.  41.41784
5816.05  43.53653
5816.1  45.28838
5816.15  49.31815
5816.2  45.37905
5816.25  39.72338
5816.3  45.53817
5816.35  47.61631
5816.4  48.1032
5816.45  46.10643
5816.5  44.41142
5816.55  44.48712
5816.6  43.37183
5816.65  39.82346
5816.7  40.16057
5816.75  42.9737
5816.8  42.43128
5816.85  43.14418
5816.9  49.01247
5816.95  51.15152
5817.  49.65009
5817.05  43.24348
5817.1  44.39497
5817.15  47.63653
5817.2  50.82722
5817.25  47.87065
5817.3  51.84282
5817.35  48.83247
5817.4  37.26823
5817.45  40.79582
5817.5  44.76957
5817.55  45.41477
5817.6  48.57016
5817.65  45.55642
5817.7  44.67354
5817.75  44.04722
5817.8  50.1538
5817.85  49.93407
5817.9  42.2244
5817.95  38.58622
5818.  34.03602
5818.05  33.52168
5818.1  31.6215
5818.15  41.68829
5818.2  47.82935
5818.25  43.3343
5818.3  44.23424
5818.35  42.09043
5818.4  38.42162
5818.45  38.29241
5818.5  40.7844
5818.55  43.60146
5818.6  48.7491
5818.65  51.48298
5818.7  43.20876
5818.75  38.19905
5818.8  42.25973
5818.85  43.29983
5818.9  45.13853
5818.95  45.44374
5819.  41.35699
5819.05  52.02816
5819.1  51.90479
5819.15  46.42686
5819.2  46.03376
