6441.9854227105  209.7109
6442.03542259735  239.6305
6442.08542248421  251.9604
6442.13542237107  189.7191
6442.18542225793  189.2373
6442.23542214478  208.2325
6442.28542203164  193.8089
6442.3354219185  182.9159
6442.38542180536  190.477
6442.43542169221  207.7157
6442.48542157907  206.019
6442.53542146593  190.0756
6442.58542135279  186.9023
6442.63542123964  192.1036
6442.6854211265  199.7765
6442.73542101336  179.1266
6442.78542090022  191.7166
6442.83542078707  198.8224
6442.88542067393  149.9291
6442.93542056079  171.4683
6442.98542044765  180.1639
6443.0354203345  188.9159
6443.08542022136  202.1241
6443.13542010822  180.54
6443.18541999508  163.6882
6443.23541988193  151.4837
6443.28541976879  173.9181
6443.33541965565  193.9093
6443.3854195425  184.5901
6443.43541942936  145.894
6443.48541931622  130.0584
6443.53541920308  151.2937
6443.58541908993  148.4788
6443.63541897679  148.6329
6443.68541886365  149.8298
6443.73541875051  163.023
6443.78541863736  156.5844
6443.83541852422  149.7952
6443.88541841108  164.9549
6443.93541829794  175.0857
6443.98541818479  171.3043
6444.03541807165  177.8048
6444.08541795851  167.2164
6444.13541784537  184.037
6444.18541773222  171.859
6444.23541761908  151.5358
6444.28541750594  120.4766
6444.3354173928  135.8035
6444.38541727965  157.0652
6444.43541716651  155.969
6444.48541705337  180.6384
6444.53541694023  156.3453
6444.58541682708  150.6523
6444.63541671394  149.6476
6444.6854166008  156.7355
6444.73541648766  170.095
6444.78541637451  178.5045
6444.83541626137  164.7044
6444.88541614823  163.9832
6444.93541603509  170.9462
6444.98541592194  154.2939
6445.0354158088  140.9382
6445.08541569566  157.8418
6445.13541558252  163.8788
6445.18541546937  166.1947
6445.23541535623  152.0055
6445.28541524309  133.1125
6445.33541512995  162.9877
6445.3854150168  161.4578
6445.43541490366  127.6193
6445.48541479052  143.8681
6445.53541467738  154.6609
6445.58541456423  145.25
6445.63541445109  136.0905
6445.68541433795  158.8552
6445.7354142248  143.8698
6445.78541411166  155.7688
6445.83541399852  144.4626
6445.88541388538  154.0227
6445.93541377223  167.5234
6445.98541365909  146.3076
6446.03541354595  124.9991
6446.08541343281  136.2023
6446.13541331966  142.3404
6446.18541320652  145.4326
6446.23541309338  154.2305
6446.28541298024  160.1507
6446.3354128671  139.5722
6446.38541275395  128.0121
6446.43541264081  132.5291
6446.48541252767  134.8297
6446.53541241452  161.221
6446.58541230138  150.6091
6446.63541218824  141.7326
6446.6854120751  179.8493
6446.73541196195  158.7518
6446.78541184881  142.853
6446.83541173567  146.6172
6446.88541162253  149.2855
6446.93541150938  133.6476
6446.98541139624  141.3383
6447.0354112831  152.8436
6447.08541116995  153.9784
6447.13541105681  125.1125
6447.18541094367  120.1494
6447.23541083053  148.7991
6447.28541071739  164.0346
6447.33541060424  145.4574
6447.3854104911  154.0029
6447.43541037796  139.3285
6447.48541026482  136.8007
6447.53541015167  155.193
6447.58541003853  148.6812
6447.63540992539  146.5668
6447.68540981225  156.7523
6447.7354096991  153.6102
6447.78540958596  165.7694
6447.83540947282  128.0915
6447.88540935967  148.2671
6447.93540924653  155.965
6447.98540913339  149.8402
6448.03540902025  158.2295
6448.0854089071  148.1455
6448.13540879396  130.0223
6448.18540868082  111.6837
6448.23540856767  114.387
6448.28540845453  131.7449
6448.33540834139  146.0353
6448.38540822825  152.9607
6448.43540811511  127.284
6448.48540800196  112.5432
6448.53540788882  129.4904
6448.58540777568  139.9585
6448.63540766253  144.9336
6448.68540754939  153.598
6448.73540743625  133.2092
6448.78540732311  122.6068
6448.83540720997  129.2109
6448.88540709682  146.2803
6448.93540698368  132.5611
6448.98540687054  136.3273
6449.03540675739  132.1864
6449.08540664425  140.6583
6449.13540653111  137.8876
6449.18540641797  118.0574
6449.23540630482  130.456
6449.28540619168  134.8136
6449.33540607854  138.8885
6449.3854059654  126.2991
6449.43540585225  118.4495
6449.48540573911  125.7621
6449.53540562597  144.2197
6449.58540551283  140.457
6449.63540539968  128.4072
6449.68540528654  130.2969
6449.7354051734  141.2243
6449.78540506026  130.8562
6449.83540494711  120.6603
6449.88540483397  113.6865
6449.93540472083  105.5952
6449.98540460769  107.3424
6450.03540449454  126.5223
6450.0854043814  132.476
6450.13540426826  132.2372
6450.18540415512  124.3538
6450.23540404197  141.6747
6450.28540392883  135.7988
6450.33540381569  131.6175
6450.38540370255  130.9735
6450.4354035894  124.1874
6450.48540347626  117.7648
6450.53540336312  113.0504
6450.58540324997  121.8547
6450.63540313683  141.418
6450.68540302369  142.2044
6450.73540291055  139.9023
6450.7854027974  124.729
6450.83540268426  128.5756
6450.88540257112  127.9605
6450.93540245798  118.3097
6450.98540234483  123.8321
6451.03540223169  130.4511
6451.08540211855  119.8213
6451.13540200541  125.8627
6451.18540189226  128.4776
6451.23540177912  117.51
6451.28540166598  134.91
6451.33540155284  130.3769
6451.38540143969  128.5135
6451.43540132655  126.4234
6451.48540121341  124.1928
6451.53540110027  120.6477
6451.58540098712  136.2644
6451.63540087398  144.3078
6451.68540076084  116.589
6451.7354006477  116.949
6451.78540053455  121.7284
6451.83540042141  137.8686
6451.88540030827  136.3383
6451.93540019512  137.8409
6451.98540008198  138.2436
6452.03539996884  140.9148
6452.0853998557  142.9923
6452.13539974255  132.6772
6452.18539962941  139.9492
6452.23539951627  135.9587
6452.28539940313  131.9185
6452.33539928998  115.8483
6452.38539917684  119.602
6452.4353990637  117.0129
6452.48539895056  130.5452
6452.53539883741  140.5155
6452.58539872427  133.9101
6452.63539861113  146.9122
6452.68539849799  138.4108
6452.73539838484  126.6652
6452.7853982717  120.0657
6452.83539815856  117.7354
6452.88539804542  128.5609
6452.93539793227  110.2488
6452.98539781913  112.5755
6453.03539770599  112.3534
6453.08539759285  115.3693
6453.1353974797  122.3834
6453.18539736656  114.5227
6453.23539725342  111.0422
6453.28539714028  115.5975
6453.33539702713  111.6088
6453.38539691399  135.3846
6453.43539680085  126.3783
6453.4853966877  115.7651
6453.53539657456  112.7441
6453.58539646142  112.244
6453.63539634828  123.3376
6453.68539623514  122.2529
6453.73539612199  120.3311
6453.78539600885  113.6196
6453.83539589571  116.0454
6453.88539578256  103.3181
6453.93539566942  92.96478
6453.98539555628  114.3871
6454.03539544314  115.5964
6454.08539533  106.0359
6454.13539521685  113.533
6454.18539510371  113.8224
6454.23539499057  121.7376
6454.28539487742  115.1652
6454.33539476428  113.9841
6454.38539465114  120.9502
6454.435394538  109.169
6454.48539442485  126.2029
6454.53539431171  119.3537
6454.58539419857  113.5592
6454.63539408542  110.5469
6454.68539397228  113.5397
6454.73539385914  109.5036
6454.785393746  118.3828
6454.83539363285  111.8738
6454.88539351971  111.0678
6454.93539340657  116.7656
6454.98539329343  123.157
6455.03539318028  130.6644
6455.08539306714  136.1701
6455.135392954  116.3817
6455.18539284086  107.1739
6455.23539272772  98.40996
6455.28539261457  107.8631
6455.33539250143  110.1138
6455.38539238829  112.2465
6455.43539227514  102.8837
6455.485392162  103.977
6455.53539204886  108.1952
6455.58539193572  113.1121
6455.63539182257  110.3516
6455.68539170943  112.9206
6455.73539159629  112.4903
6455.78539148315  108.3477
6455.83539137  113.8171
6455.88539125686  107.0674
6455.93539114372  98.21276
6455.98539103058  99.18291
6456.03539091743  88.68449
6456.08539080429  84.17313
6456.13539069115  105.3924
6456.18539057801  102.1628
6456.23539046486  102.3025
6456.28539035172  108.9135
6456.33539023858  112.585
6456.38539012544  111.185
6456.43539001229  103.9638
6456.48538989915  104.4478
6456.53538978601  100.8513
6456.58538967287  110.1808
6456.63538955972  114.7379
6456.68538944658  116.9459
6456.73538933344  105.8037
6456.7853892203  96.40608
6456.83538910715  110.6898
6456.88538899401  103.6342
6456.93538888087  108.4279
6456.98538876772  100.2761
6457.03538865458  86.72924
6457.08538854144  92.12314
6457.1353884283  99.57268
6457.18538831515  107.7481
6457.23538820201  107.2601
6457.28538808887  104.2296
6457.33538797573  105.5438
6457.38538786258  113.7896
6457.43538774944  119.3543
6457.4853876363  104.1257
6457.53538752316  106.2691
6457.58538741002  103.8386
6457.63538729687  101.1936
6457.68538718373  103.0447
6457.73538707059  113.2609
6457.78538695744  110.9194
6457.8353868443  121.833
6457.88538673116  115.2021
6457.93538661802  111.9758
6457.98538650487  104.2718
6458.03538639173  108.6209
6458.08538627859  114.5997
6458.13538616545  103.8411
6458.1853860523  102.8094
6458.23538593916  98.94093
6458.28538582602  120.3558
6458.33538571288  108.8929
6458.38538559973  107.9033
6458.43538548659  95.74098
6458.48538537345  102.5858
6458.53538526031  98.79443
6458.58538514716  99.49257
6458.63538503402  90.76849
6458.68538492088  106.5318
6458.73538480774  112.472
6458.78538469459  103.29
6458.83538458145  97.6916
6458.88538446831  90.49236
6458.93538435517  101.2355
6458.98538424202  108.5348
6459.03538412888  93.00105
6459.08538401574  78.39963
6459.13538390259  77.77029
6459.18538378945  80.81171
6459.23538367631  89.37611
6459.28538356317  95.54382
6459.33538345002  82.67355
6459.38538333688  96.8661
6459.43538322374  109.6031
6459.4853831106  106.5648
6459.53538299745  115.5256
6459.58538288431  113.2249
6459.63538277117  115.8004
6459.68538265803  106.7149
6459.73538254488  107.1245
6459.78538243174  102.0228
6459.8353823186  105.0238
6459.88538220546  107.555
6459.93538209231  103.3046
6459.98538197917  107.4568
6460.03538186603  102.3931
6460.08538175289  97.41849
6460.13538163974  90.41461
6460.1853815266  92.4252
6460.23538141346  92.08519
6460.28538130032  94.08074
6460.33538118717  96.01979
6460.38538107403  100.519
6460.43538096089  100.1085
6460.48538084774  94.59404
6460.5353807346  87.96316
6460.58538062146  82.64757
6460.63538050832  86.41778
6460.68538039517  88.42635
6460.73538028203  88.03796
6460.78538016889  90.40118
6460.83538005575  94.52709
6460.88537994261  95.84676
6460.93537982946  83.59112
6460.98537971632  83.74743
6461.03537960318  78.80493
6461.08537949003  84.70193
6461.13537937689  94.25436
6461.18537926375  90.26301
6461.23537915061  92.49203
6461.28537903746  93.48676
6461.33537892432  95.03362
6461.38537881118  95.34506
6461.43537869804  85.69492
6461.48537858489  83.9687
6461.53537847175  84.8024
6461.58537835861  88.75996
6461.63537824546  87.30815
